year,pop_bins_p,Type,Lc
2020,0.43,crime,0.663445064610707
2020,0.43,health,0.4334365436760117
2020,0.44,ADI,0.6504813130951529
2020,0.44,claims,0.6900987097243008
2020,0.44,crime,0.673001281355196
2020,0.44,health,0.4436764125287336
2020,0.45,ADI,0.659658958020095
2020,0.45,claims,0.6989901149773011
2020,0.45,crime,0.682147116950809
2020,0.45,health,0.45419725400365946
2020,0.46,ADI,0.6686718097420109
2020,0.46,claims,0.707831905218643
2020,0.46,crime,0.6909791725485938
2020,0.46,health,0.46419943845557243
2020,0.47,ADI,0.6775474332354836
2020,0.47,claims,0.7163977393995662
2020,0.47,crime,0.6998402432403084
2020,0.47,health,0.4745058429078462
2020,0.48,ADI,0.6862936147108661
2020,0.48,claims,0.7248689538016185
2020,0.48,crime,0.7084135953958084
2020,0.48,health,0.4847064317078205
2020,0.49,ADI,0.6949245543065798
2020,0.49,claims,0.7330995573506726
2020,0.49,crime,0.717337734824628
2020,0.49,health,0.49482645631797606
2020,0.5,ADI,0.7033833321400443
2020,0.5,claims,0.7411567278943718
2020,0.5,crime,0.7257460310565751
2020,0.5,health,0.5051765498085098
2020,0.51,ADI,0.7117317904107301
2020,0.51,claims,0.7490108281469913
2020,0.51,crime,0.734294364208926
2020,0.51,health,0.515550892719362
2020,0.52,ADI,0.7199479129376387
2020,0.52,claims,0.7567514285720558
2020,0.52,crime,0.7427902269518949
2020,0.52,health,0.5256148029684496
2020,0.53,ADI,0.7280294324717788
2020,0.53,claims,0.7644187041568817
2020,0.53,crime,0.7507315017917254
2020,0.53,health,0.5357488561688721
2020,0.54,ADI,0.7359902508293358
2020,0.54,claims,0.7718837875924272
2020,0.54,crime,0.7586481051145618
2020,0.54,health,0.5460233956803966
2020,0.55,ADI,0.7438778310780172
2020,0.55,claims,0.7793372356491323
2020,0.55,crime,0.7662839396242805
2020,0.55,health,0.556182900751732
2020,0.56,ADI,0.7516391911887544
2020,0.56,claims,0.7865329490877534
2020,0.56,crime,0.7742556195026604
2020,0.56,health,0.5662834857439462
2020,0.57,ADI,0.7592864132120952
2020,0.57,claims,0.7936511665125894
2020,0.57,crime,0.7816820936040829
2020,0.57,health,0.5765999106178391
2020,0.58,ADI,0.7668122777499343
2020,0.58,claims,0.8006381017384354
2020,0.58,crime,0.7889541101096753
2020,0.58,health,0.5868784582980113
2020,0.59,ADI,0.7742544927328704
2020,0.59,claims,0.8075067073568305
2020,0.59,crime,0.7961908567705506
2020,0.59,health,0.5971758443708277
2020,0.6,ADI,0.7815661619054438
2020,0.6,claims,0.8143230635381694
2020,0.6,crime,0.8028730155282875
2020,0.6,health,0.6074744328942384
2020,0.61,ADI,0.7887861268227488
2020,0.61,claims,0.8208742208961305
2020,0.61,crime,0.8100737973721359
2020,0.61,health,0.6177692136574339
2020,0.62,ADI,0.7958898952292308
2020,0.62,claims,0.8273399789641132
2020,0.62,crime,0.8169137148441742
2020,0.62,health,0.6280894462915422
2020,0.63,ADI,0.8028974547146847
2020,0.63,claims,0.833725606592913
2020,0.63,crime,0.8237244434792051
2020,0.63,health,0.6381627757369519
2020,0.64,ADI,0.8098341925013722
2020,0.64,claims,0.8399957585751096
2020,0.64,crime,0.8304990335541318
2020,0.64,health,0.6483290946949883
2020,0.65,ADI,0.816665175055488
2020,0.65,claims,0.8462303458144359
2020,0.65,crime,0.8370382017591487
2020,0.65,health,0.6582188500163333
2020,0.66,ADI,0.8234161774182001
2020,0.66,claims,0.8522901828357087
2020,0.66,crime,0.8434182213052449
2020,0.66,health,0.6685525100154114
2020,0.67,ADI,0.8300539366602229
2020,0.67,claims,0.85827998804849015
2020,0.67,crime,0.8493998479748073
2020,0.67,health,0.6789046075902689
2020,0.68,ADI,0.8366219183313047
2020,0.68,claims,0.8641325836051366
2020,0.68,crime,0.8556054294711695
2020,0.68,health,0.6891558997236368
2020,0.69,ADI,0.8430877544688671
2020,0.69,claims,0.8699280999448308
2020,0.69,crime,0.8613719622108806
2020,0.69,health,0.6994879564552559
2020,0.7,ADI,0.8494460156082194
2020,0.7,claims,0.8756175806622638
2020,0.7,crime,0.8672132044738843
2020,0.7,health,0.7094951511179785
2020,0.71,ADI,0.8557734003961719
2020,0.71,claims,0.8811683149754131
2020,0.71,crime,0.8732582473667064
2020,0.71,health,0.7196931346083317
2020,0.72,ADI,0.8620062170353929
2020,0.72,claims,0.8866854603647406
2020,0.72,crime,0.8789154957107178
2020,0.72,health,0.7298564474398824
2020,0.73,ADI,0.8681398713634519
2020,0.73,claims,0.8921123766841936
2020,0.73,crime,0.8843463568248453
2020,0.73,health,0.7400265741581343
2020,0.74,ADI,0.8742152931910933
2020,0.74,claims,0.8974304034205379
2020,0.74,crime,0.8898046693452057
2020,0.74,health,0.7502708519963686
2020,0.75,ADI,0.8801856459273049
2020,0.75,claims,0.9026625917960042
2020,0.75,crime,0.8951283309805625
2020,0.75,health,0.7603564063561539
2020,0.76,ADI,0.8860992279420539
2020,0.76,claims,0.9077896226910085
2020,0.76,crime,0.9005948094255619
2020,0.76,health,0.7703758259332519
2020,0.77,ADI,0.8918984033793943
2020,0.77,claims,0.9128633064717074
2020,0.77,crime,0.9055190357259203
2020,0.77,health,0.7804956501349751
2020,0.78,ADI,0.8976326340660128
2020,0.78,claims,0.9178120745814612
2020,0.78,crime,0.9106489738299489
2020,0.78,health,0.7905120635855875
2020,0.79,ADI,0.9032731020739362
2020,0.79,claims,0.9226076069472432
2020,0.79,crime,0.9159741991530025
2020,0.79,health,0.8003727596842365
2020,0.8,ADI,0.9088396756640653
2020,0.8,claims,0.9273576954749133
2020,0.8,crime,0.92082614833315235
2020,0.8,health,0.8104903793932033
2020,0.81,ADI,0.9143286556406768
2020,0.81,claims,0.9319560850067606
2020,0.81,crime,0.9262127049625366
2020,0.81,health,0.8201624911569779
2020,0.82,ADI,0.9197246485764063
2020,0.82,claims,0.936520885614786
2020,0.82,crime,0.9309456401346509
2020,0.82,health,0.8301171788104156
2020,0.83,ADI,0.9250482685377437
2020,0.83,claims,0.9410007260037325
2020,0.83,crime,0.9355725920295364
2020,0.83,health,0.8400957150673072
2020,0.84,ADI,0.9302974869334861
2020,0.84,claims,0.9453980210635483
2020,0.84,crime,0.9403564339233359
2020,0.84,health,0.8497702317322704
2020,0.85,ADI,0.9354355504641894
2020,0.85,claims,0.949734504803765
2020,0.85,crime,0.9447418829406016
2020,0.85,health,0.8594351287924791
2020,0.86,ADI,0.9405169029378774
2020,0.86,claims,0.9538740652454966
2020,0.86,crime,0.9492755348029102
2020,0.86,health,0.8694469328491465
2020,0.87,ADI,0.9455002267248992
2020,0.87,claims,0.9580166991835257
2020,0.87,crime,0.953548398306005
2020,0.87,health,0.8790869792637395
2020,0.88,ADI,0.9504038984749767
2020,0.88,claims,0.9620653719490335
2020,0.88,crime,0.957622325985449
2020,0.88,health,0.8888502768642493
2020,0.89,ADI,0.9552120474451684
2020,0.89,claims,0.9659487345208299
2020,0.89,crime,0.9619758062764687
2020,0.89,health,0.8984039472444842
2020,0.9,ADI,0.9599616655927066
2020,0.9,claims,0.9697914830344102
2020,0.9,crime,0.9658869366923661
2020,0.9,health,0.9082600339491884
2020,0.91,ADI,0.964598368774015
2020,0.91,claims,0.973448724092896
2020,0.91,crime,0.9699876208057335
2020,0.91,health,0.9179856547644099
2020,0.92,ADI,0.9691585821340779
2020,0.92,claims,0.9770938907016419
2020,0.92,crime,0.9738818981431209
2020,0.92,health,0.9274906258955752
2020,0.93,ADI,0.9735985418009117
2020,0.93,claims,0.9806044820796506
2020,0.93,crime,0.9776206754262134
2020,0.93,health,0.9369813680280411
2020,0.94,ADI,0.9779378773776283
2020,0.94,claims,0.9840143066861936
2020,0.94,crime,0.981203778911934
2020,0.94,health,0.946435635825813
2020,0.95,ADI,0.982147532278466
2020,0.95,claims,0.9873036063307876
2020,0.95,crime,0.9847971332392225
2020,0.95,health,0.955557025217393
2020,0.96,ADI,0.9862335624448104
2020,0.96,claims,0.9904256199626219
2020,0.96,crime,0.9883691171679878
2020,0.96,health,0.9646361284297398
2020,0.97,ADI,0.9901560821937424
2020,0.97,claims,0.9933752982663505
2020,0.97,crime,0.9916106417634922
2020,0.97,health,0.9737845729596919
2020,0.98,ADI,0.9938632431206893
2020,0.98,claims,0.9960973183086199
2020,0.98,crime,0.99469545010316
2020,0.98,health,0.9827061551441838
2020,0.99,ADI,0.9972768549676618
2020,0.99,claims,0.9984524946142466
2020,0.99,crime,0.9975933108915191
2020,0.99,health,0.9915457702798303
2020,1,ADI,1
2020,1,claims,1
2020,1,crime,1
2020,1,health,1
2021,0.01,ADI,0.033716593006206455
2021,0.01,claims,0.03494132274577678
2021,0.01,crime,0.05010153721489689
2021,0.01,health,0.010121556248069676
2021,0.02,ADI,0.060530753346703436
2021,0.02,claims,0.06456521905862442
2021,0.02,crime,0.0807031189070376
2021,0.02,health,0.019956029910234697
2021,0.03,ADI,0.08489356609676911
2021,0.03,claims,0.09166004092196278
2021,0.03,crime,0.10707838977168407
2021,0.03,health,0.029644532670561944
2021,0.04,ADI,0.10786037368781089
2021,0.04,claims,0.11747061876359768
2021,0.04,crime,0.13011654098971506
2021,0.04,health,0.039560641191278056
2021,0.05,ADI,0.1296919112124494
2021,0.05,claims,0.1419196167209083
2021,0.05,crime,0.15171019865853802
2021,0.05,health,0.04971368517050315
2021,0.06,ADI,0.1505828764365453
2021,0.06,claims,0.1650988578153535
2021,0.06,crime,0.17327892077515258
2021,0.06,health,0.05942143043320315
2021,0.07,ADI,0.1708392938610849
2021,0.07,claims,0.18751006644492793
2021,0.07,crime,0.1939246737642798
2021,0.07,health,0.0694205343934462
2021,0.08,ADI,0.1903603712073987
2021,0.08,claims,0.20926040497574253
2021,0.08,crime,0.21331073924716207
2021,0.08,health,0.07892088824168428
2021,0.09,ADI,0.20931833662508348
2021,0.09,claims,0.23014492271952947
2021,0.09,crime,0.23247963552357676
2021,0.09,health,0.088858766058014
2021,0.1,ADI,0.22776624175357787
2021,0.1,claims,0.25059738225561656
2021,0.1,crime,0.25035718852179395
2021,0.1,health,0.09878945223204282
2021,0.11,ADI,0.24569658699368732
2021,0.11,claims,0.270435415819807
2021,0.11,crime,0.26775353841675514
2021,0.11,health,0.10860448902312424
2021,0.12,ADI,0.26313268821995056
2021,0.12,claims,0.28993321419775653
2021,0.12,crime,0.2834866339250487
2021,0.12,health,0.11850757484021435
2021,0.13,ADI,0.2801472069187275
2021,0.13,claims,0.3087648163156087
2021,0.13,crime,0.2995422999810596
2021,0.13,health,0.1282870421572128
2021,0.14,ADI,0.2968148472687656
2021,0.14,claims,0.3272361568805909
2021,0.14,crime,0.3147314113858561
2021,0.14,health,0.13835184274171838
2021,0.15,ADI,0.3130407991619592
2021,0.15,claims,0.34507687994321035
2021,0.15,crime,0.3300209723910383
2021,0.15,health,0.1482409340116283
2021,0.16,ADI,0.3289309324266269
2021,0.16,claims,0.36260399862627646
2021,0.16,crime,0.3446959869854102
2021,0.16,health,0.15799921513914564
2021,0.17,ADI,0.3444562116495447
2021,0.17,claims,0.37944872951877917
2021,0.17,crime,0.3598858057817587
2021,0.17,health,0.16787431186187537
2021,0.18,ADI,0.35962828017732207
2021,0.18,claims,0.3961076839038291
2021,0.18,crime,0.3738903900327116
2021,0.18,health,0.17754687638791408
2021,0.19,ADI,0.3744927484128426
2021,0.19,claims,0.4121892823998916
2021,0.19,crime,0.38832683682616753
2021,0.19,health,0.18732964797299675
2021,0.2,ADI,0.38905291384524643
2021,0.2,claims,0.4278786623750589
2021,0.2,crime,0.40218976591883
2021,0.2,health,0.19750504435396796
2021,0.21,ADI,0.4033493968717275
2021,0.21,claims,0.4432252506065433
2021,0.21,crime,0.416146954935798
2021,0.21,health,0.20738422281962526
2021,0.22,ADI,0.41732850386381104
2021,0.22,claims,0.4579806349295626
2021,0.22,crime,0.4303952355764189
2021,0.22,health,0.21752638215104353
2021,0.23,ADI,0.4310149805807071
2021,0.23,claims,0.4725434252586171
2021,0.23,crime,0.4437681191714252
2021,0.23,health,0.22756008374181538
2021,0.24,ADI,0.4444510815735198
2021,0.24,claims,0.48703718853673733
2021,0.24,crime,0.4560512660805574
2021,0.24,health,0.23743867910134014
2021,0.25,ADI,0.45759627398901465
2021,0.25,claims,0.501050532062213
2021,0.25,crime,0.4683759722433703
2021,0.25,health,0.2475254433501702
2021,0.26,ADI,0.47046328088263456
2021,0.26,claims,0.5145755731162646
2021,0.26,crime,0.4809571078437874
2021,0.26,health,0.257704921474069
2021,0.27,ADI,0.48308834545359997
2021,0.27,claims,0.5277633616344242
2021,0.27,crime,0.49339871046057027
2021,0.27,health,0.267964673875543
2021,0.28,ADI,0.4955108624836723
2021,0.28,claims,0.540633923983321
2021,0.28,crime,0.5061563402532143
2021,0.28,health,0.2779750512210145
2021,0.29,ADI,0.5076675960527947
2021,0.29,claims,0.5530078750491072
2021,0.29,crime,0.5195018124255802
2021,0.29,health,0.2878344040781665
2021,0.3,ADI,0.5196011800692286
2021,0.3,claims,0.5652593244041304
2021,0.3,crime,0.5318426117462014
2021,0.3,health,0.2978704380934684
2021,0.31,ADI,0.5313010217138785
2021,0.31,claims,0.5772161305139618
2021,0.31,crime,0.543852174972593
2021,0.31,health,0.30805769096580066
2021,0.32,ADI,0.5427788226959933
2021,0.32,claims,0.5890385043116342
2021,0.32,crime,0.5551180928299323
2021,0.32,health,0.3181965460291347
2021,0.33,ADI,0.5540779464568304
2021,0.33,claims,0.600623331313653
2021,0.33,crime,0.5661144945059551
2021,0.33,health,0.32852510495424464
2021,0.34,ADI,0.5651198952460653
2021,0.34,claims,0.6118866712173389
2021,0.34,crime,0.5770415718098807
2021,0.34,health,0.3386833968886623
2021,0.35,ADI,0.5759574872525781
2021,0.35,claims,0.6227780320132122
2021,0.35,crime,0.5880781179564802
2021,0.35,health,0.3490570493546862
2021,0.36,ADI,0.5865683987667041
2021,0.36,claims,0.6334710465608763
2021,0.36,crime,0.5987024316761448
2021,0.36,health,0.35927870548883634
2021,0.37,ADI,0.5970008081474711
2021,0.37,claims,0.6439718932074825
2021,0.37,crime,0.6088549152306176
2021,0.37,health,0.3697065868251834
2021,0.38,ADI,0.6072616897303174
2021,0.38,claims,0.6541090695579627
2021,0.38,crime,0.6197535200245747
2021,0.38,health,0.3798308642352048
2021,0.39,ADI,0.6173068338157103
2021,0.39,claims,0.6641179919434353
2021,0.39,crime,0.6299199745621998
2021,0.39,health,0.38990791004849307
2021,0.4,ADI,0.6271818508065338
2021,0.4,claims,0.6739690469068638
2021,0.4,crime,0.6395749850077203
2021,0.4,health,0.40013403666299246
2021,0.41,ADI,0.6368922851535541
2021,0.41,claims,0.6835674287764402
2021,0.41,crime,0.6493550269100589
2021,0.41,health,0.4102791115250733
2021,0.42,ADI,0.6464303454443787
2021,0.42,claims,0.6929757732094937
2021,0.42,crime,0.6588250544647283
2021,0.42,health,0.4204836632126699
2021,0.43,ADI,0.6557745250462976
2021,0.43,claims,0.70196377698979
2021,0.43,crime,0.6686777808490361
2021,0.43,health,0.4308936626276201
2021,0.44,ADI,0.6649929915224181
2021,0.44,claims,0.7109502894449117
2021,0.44,crime,0.6780494809779759
2021,0.44,health,0.44100180743464207
2021,0.45,ADI,0.6740077140235327
2021,0.45,claims,0.7196059407577465
2021,0.45,crime,0.6875897171441825
2021,0.45,health,0.45107690956082197
2021,0.46,ADI,0.6828989703604751
2021,0.46,claims,0.7280574935681275
2021,0.46,crime,0.69694214085333
2021,0.46,health,0.4614670833672669
2021,0.47,ADI,0.6916209750424428
2021,0.47,claims,0.7364830547111815
2021,0.47,crime,0.7057631366590286
2021,0.47,health,0.4714325615405353
2021,0.48,ADI,0.7001950304329067
2021,0.48,claims,0.7445956506140425
2021,0.48,crime,0.7149459632435813
2021,0.48,health,0.48144255014858517
2021,0.49,ADI,0.708621253257146
2021,0.49,claims,0.752569340229221
2021,0.49,crime,0.7235117675468916
2021,0.49,health,0.49177966129697187
2021,0.5,ADI,0.7169073473835941
2021,0.5,claims,0.7602739521736277
2021,0.5,crime,0.7324215409923678
2021,0.5,health,0.5020328051622774
2021,0.51,ADI,0.7250763660549114
2021,0.51,claims,0.7678287924612234
2021,0.51,crime,0.7410487115128152
2021,0.51,health,0.5124999489782134
2021,0.52,ADI,0.7330989528633557
2021,0.52,claims,0.7753789457268421
2021,0.52,crime,0.7490876859577649
2021,0.52,health,0.5226596014936069
2021,0.53,ADI,0.741001691991286
2021,0.53,claims,0.7827326701623328
2021,0.53,crime,0.7571422230168587
2021,0.53,health,0.5328999170239973
2021,0.54,ADI,0.748775712317476
2021,0.54,claims,0.7900118283390983
2021,0.54,crime,0.7646365059667594
2021,0.54,health,0.5432387774907815
2021,0.55,ADI,0.7564286301663995
2021,0.55,claims,0.7970167957302082
2021,0.55,crime,0.7725053527434501
2021,0.55,health,0.5536100975322754
2021,0.56,ADI,0.7639722056099453
2021,0.56,claims,0.803915879033928
2021,0.56,crime,0.7803497945115966
2021,0.56,health,0.5637629471427896
2021,0.57,ADI,0.7714047461315637
2021,0.57,claims,0.8107608485384588
2021,0.57,crime,0.7873911700203216
2021,0.57,health,0.5743057003872408
2021,0.58,ADI,0.7787348310392828
2021,0.58,claims,0.8173944759611165
2021,0.58,crime,0.7947970290262207
2021,0.58,health,0.5847294999806603
2021,0.59,ADI,0.7859113638420919
2021,0.59,claims,0.8239098626020812
2021,0.59,crime,0.8016569586018547
2021,0.59,health,0.5952699208005814
2021,0.6,ADI,0.7929749065745455
2021,0.6,claims,0.8303385393364711
2021,0.6,crime,0.8086443955047389
2021,0.6,health,0.6053131464581842
2021,0.61,ADI,0.799967976419626
2021,0.61,claims,0.8366719843061461
2021,0.61,crime,0.815502026057829
2021,0.61,health,0.6154640523815901
2021,0.62,ADI,0.8068285047100693
2021,0.62,claims,0.8428309442304037
2021,0.62,crime,0.8222760075598935
2021,0.62,health,0.6256200118914778
2021,0.63,ADI,0.8135932015462131
2021,0.63,claims,0.8489249249863438
2021,0.63,crime,0.8287426274326091
2021,0.63,health,0.6357718896584378
2021,0.64,ADI,0.8202529623562725
2021,0.64,claims,0.8547685761594201
2021,0.64,crime,0.8353547931171509
2021,0.64,health,0.646206768268375
2021,0.65,ADI,0.8268067074314142
2021,0.65,claims,0.8605988054059259
2021,0.65,crime,0.8417190180627128
2021,0.65,health,0.6562692364283506
2021,0.66,ADI,0.8332689982502297
2021,0.66,claims,0.8663274114941119
2021,0.66,crime,0.8477769424662535
2021,0.66,health,0.6665227690310778
2021,0.67,ADI,0.839640535164395
2021,0.67,claims,0.8719279766637437
2021,0.67,crime,0.8537186778073762
2021,0.67,health,0.6768835931621865
2021,0.68,ADI,0.8458971268597766
2021,0.68,claims,0.8774411927874401
2021,0.68,crime,0.8596492717315548
2021,0.68,health,0.6868895000273088
2021,0.69,ADI,0.8520721859475721
2021,0.69,claims,0.8828014415575229
2021,0.69,crime,0.8656394633939903
2021,0.69,health,0.6969846221307048
2021,0.7,ADI,0.8581482036358874
2021,0.7,claims,0.8879590831503265
2021,0.7,crime,0.8716353141888421
2021,0.7,health,0.7073380602508017
2021,0.71,ADI,0.8641544779698253
2021,0.71,claims,0.8930481237851026
2021,0.71,crime,0.8775522908256445
2021,0.71,health,0.7176265792214794
2021,0.72,ADI,0.8700780232620642
2021,0.72,claims,0.8982176959793021
2021,0.72,crime,0.8827403004680987
2021,0.72,health,0.7277978938595231
2021,0.73,ADI,0.8758731707470809
2021,0.73,claims,0.9031829566245942
2021,0.73,crime,0.8880296439503786
2021,0.73,health,0.737934610867038
2021,0.74,ADI,0.8816430180278109
2021,0.74,claims,0.9080276329772049
2021,0.74,crime,0.8937008020228568
2021,0.74,health,0.748033231607229
2021,0.75,ADI,0.8873079001011366
2021,0.75,claims,0.9128247999706848
2021,0.75,crime,0.8989073806935515
2021,0.75,health,0.7581600358104913
2021,0.76,ADI,0.8928883897975336
2021,0.76,claims,0.9174585603343295
2021,0.76,crime,0.9041238628459741
2021,0.76,health,0.768459245060265
2021,0.77,ADI,0.8983932123316289
2021,0.77,claims,0.922026276297389
2021,0.77,crime,0.9092931266123001
2021,0.77,health,0.7786076241904301
2021,0.78,ADI,0.9038241185826119
2021,0.78,claims,0.9265460568084107
2021,0.78,crime,0.9140712028503635
2021,0.78,health,0.7889122757641072
2021,0.79,ADI,0.9091642417476249
2021,0.79,claims,0.930947809584193
2021,0.79,crime,0.9191401938641918
2021,0.79,health,0.7988309110780641
2021,0.8,ADI,0.9144358179923731
2021,0.8,claims,0.9353101487660775
2021,0.8,crime,0.9238609713865422
2021,0.8,health,0.8088554773394266
2021,0.81,ADI,0.9196434287840687
2021,0.81,claims,0.9395344338460936
2021,0.81,crime,0.9285732602102686
2021,0.81,health,0.8190930717078654
2021,0.82,ADI,0.9247567255500956
2021,0.82,claims,0.9437082269166298
2021,0.82,crime,0.9332708706592907
2021,0.82,health,0.8289489259282223
2021,0.83,ADI,0.9297684129604981
2021,0.83,claims,0.9477171220321564
2021,0.83,crime,0.9380588503790823
2021,0.83,health,0.8387808727971465
2021,0.84,ADI,0.9347317177426335
2021,0.84,claims,0.9516661510942492
2021,0.84,crime,0.9427078276589036
2021,0.84,health,0.8487164181889462
2021,0.85,ADI,0.9395882772568556
2021,0.85,claims,0.9555476444305823
2021,0.85,crime,0.946764718209691
2021,0.85,health,0.8588997836870617
2021,0.86,ADI,0.9443857737797554
2021,0.86,claims,0.9593603237624344
2021,0.86,crime,0.9509682156596329
2021,0.86,health,0.8688425207211623
2021,0.87,ADI,0.9490909114254147
2021,0.87,claims,0.9630568927771287
2021,0.87,crime,0.955424605589419
2021,0.87,health,0.8784217882659998
2021,0.88,ADI,0.9537200900955741
2021,0.88,claims,0.9666686693033296
2021,0.88,crime,0.959452669934462
2021,0.88,health,0.8883526688087394
2021,0.89,ADI,0.9582567639818939
2021,0.89,claims,0.9702450801182493
2021,0.89,crime,0.9633394328169905
2021,0.89,health,0.8979840271680809
2021,0.9,ADI,0.9627028006888425
2021,0.9,claims,0.9736593625820549
2021,0.9,crime,0.967454683170819
2021,0.9,health,0.9075001248818967
2021,0.91,ADI,0.9670567995130688
2021,0.91,claims,0.976967974004924
2021,0.91,crime,0.9713090828898431
2021,0.91,health,0.9171719119330921
2021,0.92,ADI,0.9713009890308002
2021,0.92,claims,0.9801826319417991
2021,0.92,crime,0.974917487196655
2021,0.92,health,0.9268112394095779
2021,0.93,ADI,0.9754489969183943
2021,0.93,claims,0.9832909796983773
2021,0.93,crime,0.9784275640777373
2021,0.93,health,0.9364029465519088
2021,0.94,ADI,0.9794960374393998
2021,0.94,claims,0.9862126987616888
2021,0.94,crime,0.9821231543933349
2021,0.94,health,0.9459695801305419
2021,0.95,ADI,0.9834121997409982
2021,0.95,claims,0.9890517558010419
2021,0.95,crime,0.985622620401137
2021,0.95,health,0.9552571002404147
2021,0.96,ADI,0.9871849066743457
2021,0.96,claims,0.9917674589438179
2021,0.96,crime,0.9889024413320395
2021,0.96,health,0.9643932071245462
2021,0.97,ADI,0.9908036529643056
2021,0.97,claims,0.9942583980781505
2021,0.97,crime,0.9920080670932592
2021,0.97,health,0.9737205728201404
2021,0.98,ADI,0.9942335961150092
2021,0.98,claims,0.9965614302404954
2021,0.98,crime,0.9949773431328285
2021,0.98,health,0.982797397247467
2021,0.99,ADI,0.997417686646202
2021,0.99,claims,0.9986043326831155
2021,0.99,crime,0.9977025690869538
2021,0.99,health,0.9916915150866078
2021,1,ADI,1
2021,1,claims,1
2021,1,crime,1
2021,1,health,1
